dossier_id,mibig_accession,source_database,mibig_version,organism_key,organism_name,strain_primary_key,strain_primary_raw,ncbi_taxon_id,primary_sequence_accession,reported_start_bp,reported_end_bp,reported_length_bp,reported_bgc_boundary,mibig_bgc_class_raw,refined_bgc_class_raw,product_family_raw,primary_product_raw,chemical_class_raw,biological_role_raw,primary_reference_doi,primary_reference_year,source_sheet_title
M4-FUNG-0527,BGC0002848,MIBiG,1,NCBITAXON:75552,Aspergillus duricaulis CBS 481.65,STR_3ab459ff438f,CBS 481.65,75552,N/A,24033.0,37871.0,13839.0,N/A:24033-37871,PKS (Type I),depside-forming fungal NR-PKS plus single-module NRPS tailoring,fungal depsides and depside-amino-acid conjugates,"CJ-20,557; duricamidepside",depside polyketide / depside-NRPS conjugate,UNCERTAIN,10.1021/jacs.2c08585,2022.0,Fungal BGC Dossier — M4-FUNG-0527 / BGC0002848
M4-FUNG-0528,BGC0002849,MIBiG,1,NCBITAXON:2715282,Aspergillus luteorubrus MST-FP2246,STR_122302fa498c,MST-FP2246,2715282,OR597289.1,1.0,24542.0,24542.0,OR597289.1:1-24542,PKS (Type II highly reducing),HR-PKS-cAT glycosylated-polyketide pathway with glycosyltransferase-like partner,luteodienosides and luteodiene polyketides,luteodienoside A; luteodiene A,glycosylated highly reducing polyketide,UNCERTAIN,10.1039/d3sc05008d,2024.0,Fungal BGC Dossier — M4-FUNG-0528 / BGC0002849
M4-FUNG-0529,BGC0002852,MIBiG,1,NCBITAXON:3077947,Pestalotiopsis sp. BRIP 39872,STR_25d3564ad430,BRIP 39872,3077947,LC780645,1.0,25427.0,25427.0,LC780645:1-25427,NRPS (Type I); PKS (Type I),PKS-NRPS hybrid PbpsA producing an α-pyrone in heterologous host,"3,6-dialkyl-α-pyrones","new 3,6-dialkyl-α-pyrone",α-pyrone polyketide,UNCERTAIN,10.1016/j.tetlet.2023.154865,2024.0,Fungal BGC Dossier — M4-FUNG-0529 / BGC0002852
M4-FUNG-0530,BGC0002855,MIBiG,1,NCBITAXON:469280,Aspergillus striatus ATCC 64988,STR_d62fc517dbcd,ATCC 64988,469280,OP493542.1,1.0,18333.0,18333.0,OP493542.1:1-18333,terpene (Diterpene),indole-diterpene EST1 core with noncanonical cyclase EstB1,indole diterpenes,emindole SA,indole diterpene,UNCERTAIN,10.1021/jacs.2c11170,2023.0,Fungal BGC Dossier — M4-FUNG-0530 / BGC0002855
M4-FUNG-0531,BGC0002864,MIBiG,1,NCBITAXON:2911399,Ovatospora sp. SCSIO SY280D,STR_a15ba1b0b529,SCSIO SY280D,2911399,OQ626729.1,6586.0,26493.0,19908.0,OQ626729.1:6586-26493,PKS (Type I),"mollicellin depsidone pathway with PKS components, bifunctional P450, decarboxylase and aromatic prenyltransferase",mollicellin depsidones,mollicellin Z; mollicellin Z1,depsidone polyketide,UNCERTAIN,10.1021/acs.jnatprod.3c00609,2023.0,Fungal BGC Dossier — M4-FUNG-0531 / BGC0002864
M4-FUNG-0532,BGC0002867,MIBiG,1,NCBITAXON:2003561,Penicillium meliponae MMSRG-058,STR_25d844d25152,MMSRG-058,2003561,ON087600.1,1.0,74487.0,74487.0,ON087600.1:1-74487,PKS (Type I),dual-PKS azaphilone/sclerotiorin-like cluster,sclerotiorin-like azaphilones,sclerotiorin; geumsanol B; chlorogeumsanol B; 7-deacetylisochromophilone VI; isochromophilone VI; ochrephilone; isorotiorin,azaphilone polyketides,UNCERTAIN,10.1007/s00203-023-03414-1,2023.0,Fungal BGC Dossier — M4-FUNG-0532 / BGC0002867
M4-FUNG-0533,BGC0002872,MIBiG,1,NCBITAXON:5503,Curvularia lunata ATCC 74067,STR_41cef9c90b4b,ATCC 74067,5503,MF806533,1.0,65714.0,65714.0,MF806533:1-65714,PKS (Type I),zaragozic/squalestatin alkylcitrate-polyketide pathway,zaragozic acids / squalestatins,zaragozic acid A; L-731.120,alkylcitrate polyketide / squalene-synthase inhibitor,squalene synthase inhibition is the established pharmacological role of zaragozic acids; native fungal ecological role remains uncertain,10.1021/acs.orglett.7b01534,2017.0,Fungal BGC Dossier — M4-FUNG-0533 / BGC0002872
M4-FUNG-0534,BGC0002874,MIBiG,1,NCBITAXON:1400770,Cladonia metacorallifera KoLRI002260,STR_f7d2033ee922,KoLRI002260,1400770,KI911112.1,100436.0,126827.0,26392.0,KI911112.1:100436-126827,PKS (Type I),candidate NR-PKS naphthazarin pigment cluster (crz1-crz9),cristazarin naphthazarin pigment,cristazarin,naphthazarin polyketide pigment,UNCERTAIN,10.1371/journal.pone.0287559,2023.0,Fungal BGC Dossier — M4-FUNG-0534 / BGC0002874
M4-FUNG-0535,BGC0002876,MIBiG,1,NCBITAXON:1810909,Aspergillus desertorum CBS 653.73,STR_0105aceb796f,CBS 653.73,1810909,BK062751,1.0,39206.0,39206.0,BK062751:1-39206,terpene (Diterpene),indole-diterpene DES core with stereodivergent cyclase DesB,indole diterpenes,emindole DA,indole diterpene,UNCERTAIN,10.1021/jacs.2c11170,2023.0,Fungal BGC Dossier — M4-FUNG-0535 / BGC0002876
M4-FUNG-0536,BGC0002877,MIBiG,1,NCBITAXON:983644,Cordyceps militaris CM01,STR_54f86898c28d,CM01,983644,JH126407.1,1.0,57835.0,57835.0,JH126407.1:1-57835,PKS (Type I),HR-PKS/trans-acting enoyl reductase/cytochrome-P450 cordypyrone module,cordypyrones,cordypyrone A,polyketide pyrone,UNCERTAIN,10.1038/s41429-021-00478-3,2021.0,Fungal BGC Dossier — M4-FUNG-0536 / BGC0002877
M4-FUNG-0537,BGC0002883,MIBiG,1,NCBITAXON:1353983,Cladonia macilenta KoLRI003786,STR_d239ae1696be,KoLRI003786,1353983,KE598559.1,574147.0,593574.0,19428.0,KE598559.1:574147-593574,PKS (Type I),nonreducing-PKS phenanthraquinone candidate cluster,biruloquinone,biruloquinone,phenanthraquinone polyketide pigment,secondary-metabolite pigment,10.3390/jof7050398,2021.0,Fungal BGC Dossier — M4-FUNG-0537 / BGC0002883
M4-FUNG-0538,BGC0002884,MIBiG,1,NCBITAXON:162425,Aspergillus nidulans FSGC A1145,STR_dcd2ffeff5c1,FSGC A1145,162425,AY223812.1,1.0,19160.0,19160.0,AY223812.1:1-19160,NRPS (Type I),nonlinear ferrichrome-family NRPS pathway centered on SidC,ferrichrome-family siderophores,ferricrocin,cyclic hydroxamate hexapeptide siderophore,intracellular iron storage/homeostasis,10.1038/s41467-023-38484-8,2023.0,Fungal BGC Dossier — M4-FUNG-0538 / BGC0002884
M4-FUNG-0539,BGC0002887,MIBiG,1,NCBITAXON:645133,Colletotrichum graminicola M1.001,STR_13fe947295fb,M1.001,645133,GG697471.1,6098.0,27811.0,21714.0,GG697471.1:6098-27811,PKS (Type I),resorcylic-acid-lactone RADS-like dual-PKS cluster,radicicol/monocillin resorcylic acid lactones,radicicol (monorden),resorcylic acid lactone polyketides,secondary metabolite; ecological antifungal activity proposed,10.1186/s12864-016-2546-0,2016.0,Fungal BGC Dossier — M4-FUNG-0539 / BGC0002887
M4-FUNG-0540,BGC0002891,MIBiG,1,NCBITAXON:1756131,Arthrinium sp. NF2194,STR_00388153e5be,NF2194,1756131,MH183007-MH183019,,,,13 deposited gene accessions,PKS (aromatic) + sesquiterpene,dual-PKS/farnesylated meroterpenoid atn cluster,arthripenoids,arthripenoid C,polyketide-sesquiterpenoid meroterpenoid,secondary metabolite,10.1002/anie.201804317,2018.0,Fungal BGC Dossier — M4-FUNG-0540 / BGC0002891
M4-FUNG-0541,BGC0002904,MIBiG,1,NCBITAXON:1341132,Aspergillus welwitschiae,STR_b598161e578c,fumonisin-producing black-aspergillus isolate represented by KJ934798.1,1341132,KJ934798.1,,,,KJ934798.1; 11-gene canonical representation,PKS (Type I),fumonisin fum cluster,fumonisins,fumonisin B2,aminopolyol polyketide mycotoxins,mycotoxin,10.1016/j.fgb.2014.09.009,2014.0,Fungal BGC Dossier — M4-FUNG-0541 / BGC0002904
M4-FUNG-0542,BGC0002905,MIBiG,1,NCBITAXON:2696576,Taiwanofungus camphoratus S27,STR_cd957befca2e,S27,2696576,GCA_000766995.1,178814.0,195619.0,16806.0,GCA_000766995.1:178814-195619,terpene (Sesquiterpene),antrocin sesquiterpene cluster with dual-functional HAD-like terpene cyclases,antrocin/cyclofarnesoid sesquiterpenes,(-)-antrocin,drimane/cyclofarnesoid sesquiterpenoids,secondary metabolite,10.1002/anie.202215566,2023.0,Fungal BGC Dossier — M4-FUNG-0542 / BGC0002905
M4-FUNG-0543,BGC0002911,MIBiG,1,NCBITAXON:1229662,Pestalotiopsis fici W106-1,STR_dfe58d0a00ae,W106-1 / CGMCC3.15140,1229662,KI912111.1,511344.0,519947.0,8604.0,KI912111.1:511344-519947,NRPS (Type I); PKS (Type I),single NRPS-PKS hybrid naringenin synthetase FnsA,flavonoids,naringenin,flavanone / chalcone,secondary metabolite / flavonoid precursor,10.1038/s41467-022-34150-7,2022.0,Fungal BGC Dossier — M4-FUNG-0543 / BGC0002911
M4-FUNG-0544,BGC0002930,MIBiG,1,NCBITAXON:1835702,Penicillium arizonense IBT 12289,STR_44263d3431da,IBT 12289,1835702,LXJU01000010.1,453251.0,490131.0,36881.0,LXJU01000010.1:453251-490131,PKS (aromatic); terpene (sesquiterpene),austalide meroterpenoid ast cluster,austalide meroterpenoids,austalide F / 6'-O-demethyl-dihydroaustalide K pathway series,phthalide-derived polyketide-sesquiterpenoid meroterpenoids,secondary metabolites,10.1098/rstb.2022.0037,2023.0,Fungal BGC Dossier — M4-FUNG-0544 / BGC0002930
M4-FUNG-0545,BGC0002933,MIBiG,1,NCBITAXON:1635095,Albophoma yamanashiensis (Tolypocladium album) FO-254,STR_c0ef58a71341,FO-254,1635095,BCKH01000011,218505.0,239133.0,20629.0,BCKH01000011:218505-239133,terpene (Diterpene),indole sesquiterpene SES cluster with functional crosstalk to indole diterpene TER cluster,indole sesquiterpenes / cross-cluster indole terpenoids,prelecanindole,indole terpenoids,secondary metabolites,10.1021/acs.orglett.3c02412,2023.0,Fungal BGC Dossier — M4-FUNG-0545 / BGC0002933
M4-FUNG-0546,BGC0002936,MIBiG,1,NCBITAXON:87276,Umbilicaria deusta,STR_c904b8327473,representative U. deusta genome/isolate in comparative Umbilicaria panel,87276,GCA_023184635.1,23607.0,30319.0,6713.0,GCA_023184635.1:23607-30319,PKS (Type I),candidate nonreducing PKS16 tridepside cluster,lichen depsides,gyrophoric acid,tridepside polyketide,lichen secondary metabolite,10.1128/spectrum.00109-22,2022.0,Fungal BGC Dossier — M4-FUNG-0546 / BGC0002936
M4-FUNG-0547,BGC0002938,MIBiG,1,NCBITAXON:5518,Fusarium graminearum F15,STR_89bc0d5999e8,F15,5518,AB060689.1,2800.0,27800.0,25001.0,AB060689.1:2800-27800,terpene (Sesquiterpene),trichothecene Tri5 biosynthetic cluster,trichothecenes,3-acetyldeoxynivalenol (3-ADON),sesquiterpenoid trichothecene mycotoxin,mycotoxin / virulence-associated secondary metabolism,10.1016/S0014-5793(03)00208-4,2003.0,Fungal BGC Dossier — M4-FUNG-0547 / BGC0002938
M4-FUNG-0548,BGC0002953,MIBiG,1,NCBITAXON:326622,Annulohypoxylon moriforme CBS 123579,STR_4759d5a13e9c,CBS 123579,326622,MU403194.1,30842.0,62160.0,31319.0,MU403194.1:30842-62160,PKS (Type I); terpene (Sesquiterpene),mfm phthalide-drimane hybrid cluster,phthalide-terpenoid hybrids,11'-O-desmethyl fendlerol,drimane-phthalide hybrid,secondary metabolite,10.1039/D3SC06001B,2024.0,Fungal BGC Dossier — M4-FUNG-0548 / BGC0002953
M4-FUNG-0549,BGC0002956,MIBiG,1,NCBITAXON:1213857,Colletotrichum orbiculare 104-T (MAFF 240422),STR_bfb87fc391f3,104-T / MAFF 240422,1213857,AMCV02000011.1,397493.0,419207.0,21715.0,AMCV02000011.1:397493-419207,terpene (Sesterterpene),betaestacin bifunctional sesterterpene synthase/P450 cluster,betaestacins,betaestacin I,polycyclic sesterterpenoids,secondary metabolites,10.1016/j.tetlet.2018.02.022,2018.0,Fungal BGC Dossier — M4-FUNG-0549 / BGC0002956
M4-FUNG-0550,BGC0002966,MIBiG,1,NCBITAXON:2715282,Aspergillus luteorubrus MST-FP2246,STR_122302fa498c,MST-FP2246,2715282,OR597289.1,1.0,24542.0,24542.0,OR597289.1:1-24542,PKS (Type I),ltb HR-PKS/carnitine O-acyltransferase cluster,luteodienosides,luteodienoside A,glycosylated highly reduced polyketide,secondary metabolite,10.1039/d3sc05008d,2024.0,Fungal BGC Dossier — M4-FUNG-0550 / BGC0002966
M4-FUNG-0551,BGC0002970,MIBiG,1,NCBITAXON:36656,Penicillium crustosum PRB-2,STR_6cebde49848b,PRB-2,36656,OM831135.1,1.0,15163.0,15163.0,OM831135.1:1-15163,PKS (Type I),xil HR-PKS/P450 xylariolide D cluster,xylariolides,xylariolide D,6-methyl-2-pyrone polyketide,secondary metabolite,10.3390/jof8050493,2022.0,Fungal BGC Dossier — M4-FUNG-0551 / BGC0002970
M4-FUNG-0552,BGC0002971,MIBiG,1,NCBITAXON:229533,Fusarium graminearum PH-1,STR_f2c27ca2c66c,PH-1,229533,HG970334.1,11300.0,27206.0,15907.0,HG970334.1:11300-27206,PKS (Type I),PKS2 fugralin polyketide cluster,fugralins,Fugralin A,methylated tetraketide polyketides,secondary metabolites,10.3389/ffunb.2023.1264366,2023.0,Fungal BGC Dossier — M4-FUNG-0552 / BGC0002971
M4-FUNG-0553,BGC0002980,MIBiG,1,NCBITAXON:451804,Aspergillus fumigatus A1163,STR_2a8a9d770390,A1163,451804,DS499596.1,142959.0,168165.0,25207.0,DS499596.1:142959-168165,PKS (Type I),sphingofungin PKS/aminomalonate cluster,sphingofungins,sphingofungin B,aminomalonate-containing polyketide sphingolipid inhibitors,secondary metabolites,10.1021/acschembio.1c00839,2022.0,Fungal BGC Dossier — M4-FUNG-0553 / BGC0002980
M4-FUNG-0554,BGC0002984,MIBiG,1,NCBITAXON:1079268,Dactylonectria alcacerensis CT-6,STR_a3d61a1d7181,CT-6,1079268,JAPMUZ000000000.1,220720.0,268510.0,47791.0,JAPMUZ000000000.1:220720-268510,PKS (Type I),candidate brefeldin-A T1PKS locus,brefeldins,Brefeldin A,macrolide polyketides,secondary metabolites,10.3390/microorganisms11040968,2023.0,Fungal BGC Dossier — M4-FUNG-0554 / BGC0002984
M4-FUNG-0555,BGC0002985,MIBiG,1,NCBITAXON:2884823,Paramyrothecium sp. XJ0827,STR_7086da169999,XJ0827,2884823,JAJFPB010000006.1,864085.0,923792.0,59708.0,JAJFPB010000006.1:864085-923792,NRPS (Type I),xylomyrocin NRPS plus D-xylonic-acid supply cluster,xylomyrocins,xylomyrocin A,sugar-acid-containing nonribosomal cyclodepsipeptides,secondary metabolites,10.1073/pnas.2123379119,2022.0,Fungal BGC Dossier — M4-FUNG-0555 / BGC0002985
M4-FUNG-0556,BGC0002987,MIBiG,1,NCBITAXON:2211609,Fusarium scirpi CGMCC 3.3656,STR_b766da03fc20,CGMCC 3.3656,2211609,OR551244.1,1.0,24656.0,24656.0,OR551244.1:1-24656,PKS (Type I),hybrid HR-PKS/type-III-PKS alkylresorcinol cluster,scirpilins,scirpilin A,multi-substituted alkylresorcinol polyketides,secondary metabolites,10.1016/j.cclet.2023.108968,2024.0,Fungal BGC Dossier — M4-FUNG-0556 / BGC0002987
M4-FUNG-0557,BGC0002993,MIBiG,1,NCBITAXON:69781,Penicillium oxalicum MEFC104,STR_368587e5cc66,MEFC104,69781,ON756038,1.0,11982.0,11982.0,ON756038:1-11982,NRPS (Type I); PKS (Type I),opd PKS–NRPS tetramic-acid cluster,oxopyrrolidines,Oxopyrrolidine A,polyketide–amino-acid hybrid tetramic acids,secondary metabolites,10.3390/md20080523,2022.0,Fungal BGC Dossier — M4-FUNG-0557 / BGC0002993
M4-FUNG-0558,BGC0002995,MIBiG,1,NCBITAXON:69789,Penicillium soppii CBS 869.70,STR_43dc36e85d69,CBS 869.70,69789,PP496886.1,1.0,21906.0,21906.0,PP496886.1:1-21906,NRPS (Type I),minimal two-gene cycloaspeptide NRPS/N-methyltransferase cluster,cycloaspeptides,cycloaspeptide A,N-methylated cyclic pentapeptides,secondary metabolites,10.1039/C8SC00717A,2018.0,Fungal BGC Dossier — M4-FUNG-0558 / BGC0002995
M4-FUNG-0559,BGC0002996,MIBiG,1,NCBITAXON:293374,Penicillium palitans NRRL 2033,STR_d7ab16f9143d,NRRL 2033,293374,OK563953,,,,OK563953,NRPS (Type I),vdo quinolinone/viridicatol cluster,viridicatin-family quinolinones,viridicatol,quinolinone alkaloids,secondary metabolites,10.1021/acs.orglett.1c03932,2022.0,Fungal BGC Dossier — M4-FUNG-0559 / BGC0002996
M4-FUNG-0560,BGC0002998,MIBiG,1,NCBITAXON:1053259,Neonectria discophora SNB-CN63,STR_1bee3208b726,SNB-CN63,1053259,CAJVRK010000025.1,3669610.0,3694100.0,24491.0,CAJVRK010000025.1:3669610-3694100,PKS (Type I),candidate ilicicolin-like polyketide/halogenase BGC,ilicicolins,ilicicolinal,halogenated polyketides,secondary metabolites,10.1038/s41598-022-22256-3,2022.0,Fungal BGC Dossier — M4-FUNG-0560 / BGC0002998
M4-FUNG-0561,BGC0002999,MIBiG,1,NCBITAXON:1365484,Penicillium roqueforti FM164,STR_9fa368f16f65,FM164,1365484,HG792017.1,2702010.0,2728043.0,26034.0,HG792017.1:2702010-2728043,PKS (Type I),annullatin polyketide/prenylation/BBE-like cluster,annullatins,"(2S,9S)-annullatin D",alkylated aromatic polyketides,secondary metabolites,10.1021/acs.orglett.2c02438,2022.0,Fungal BGC Dossier — M4-FUNG-0561 / BGC0002999
M4-FUNG-0562,BGC0003006,MIBiG,1,NCBITAXON:2041049,Cephalotrichum gorgonifer NG_p51,STR_6036046c39ae,NG_p51,2041049,ONZQ02000003.1,1534342.0,1567618.0,33277.0,ONZQ02000003.1:1534342-1567618,PKS (Type I),Rsf1-centered rasfonin PKS cluster,rasfonin,Rasfonin,polyketide,bioactive secondary metabolite,10.1186/s40694-023-00158-x,2023.0,Fungal BGC Dossier — M4-FUNG-0562 / BGC0003006
M4-FUNG-0563,BGC0003011,MIBiG,1,NCBITAXON:3047880,Phaeosphaeriaceae sp. CF-150626,STR_1c8c2cd9da0c,CF-150626,3047880,OP957445,,,,OP957445,PKS (Type I); terpene (Sesquiterpene),eup2 tropolone-sesquiterpenoid cluster,tropolone sesquiterpenoids,Eupenifeldin,tropolone–humulene meroterpenoids,bioactive secondary metabolites,10.1002/anie.202009914,2020.0,Fungal BGC Dossier — M4-FUNG-0563 / BGC0003011
M4-FUNG-0564,BGC0003013,MIBiG,1,NCBITAXON:5065,Aspergillus sp. SCSIO SX7S7,STR_815013a3d5ee,SCSIO SX7S7,5065,OP889148.1,1.0,51350.0,51350.0,OP889148.1:1-51350,PKS (Type I),dep dual-PKS depside/depsidone cluster with remote halogenase,depsides/depsidones,nornidulin,halogenated fungal depsidones/depsides,bioactive secondary metabolites,10.1016/j.apsb.2023.05.036,2023.0,Fungal BGC Dossier — M4-FUNG-0564 / BGC0003013
M4-FUNG-0565,BGC0003017,MIBiG,1,NCBITAXON:1126212,Macrophomina phaseolina MS6,STR_53e3c8d91be0,MS6,1126212,AHHD01000324,84148.0,99139.0,14992.0,AHHD01000324:84148-99139,NRPS (Type I); PKS (Type I),mac PKS-NRPS tetramic-acid cluster,macrollins,Macrollin A,polyketide-amino-acid hybrid tetramic acids,secondary metabolites,10.1021/acs.jafc.1c05304,2021.0,Fungal BGC Dossier — M4-FUNG-0565 / BGC0003017
M4-FUNG-0566,BGC0003018,MIBiG,1,NCBITAXON:69788,Penicillium sclerotiorum SNB-CN111,STR_a54bae7a2670,SNB-CN111,69788,CAJVRJ010000005.1,1315000.0,1363000.0,48001.0,CAJVRJ010000005.1:1315000-1363000,PKS (Type I),candidate azaphilone/sclerotiorin BGC,azaphilones,sclerotiorin,halogenated azaphilone polyketides,secondary metabolites,10.1038/s41598-022-22256-3,2022.0,Fungal BGC Dossier — M4-FUNG-0566 / BGC0003018
M4-FUNG-0567,BGC0003024,MIBiG,1,NCBITAXON:330879,Aspergillus fumigatus Af293,STR_747359f7f588,Af293,330879,NC_007196.1,3610653.0,3612376.0,1724.0,NC_007196.1:3610653-3612376,NRPS (other),isocyanide-synthase/NRPS-like CrmA locus,CrmA-derived isocyanide metabolites,fumicicolin A,isocyanide-derived acylated sugar alcohol / alkaloid adduct chemistry,antimicrobial competitive-metabolism candidate,10.1038/s41467-022-32394-x,2022.0,Fungal BGC Dossier — M4-FUNG-0567 / BGC0003024
M4-FUNG-0568,BGC0003028,MIBiG,1,NCBITAXON:36652,Penicillium crustosum PRB-2,STR_77cf5ae66ff7,PRB-2,36652,MK360919,,,,MK360919,NRPS (Type I); PKS (Type II highly reducing),fungal acyltetronate terrestric-acid pathway,fungal acyltetronates,terrestric acid,acyltetronate polyketide-derived metabolite,NR,10.1021/acs.orglett.9b04002,2019.0,Fungal BGC Dossier — M4-FUNG-0568 / BGC0003028
M4-FUNG-0569,BGC0003032,MIBiG,1,NCBITAXON:69789,Penicillium soppii Okera-1 / IBT 18220,STR_2d966b565af7,Okera-1 / IBT 18220,69789,JAQKAI010000002.1,1218726.0,1268856.0,50131.0,JAQKAI010000002.1:1218726-1268856,PKS (Type I),cryptic HR-PKS/type III PKS/P450 alkylresorcinol pathway,soppiline alkylresorcinols,soppiline A,"alkylresorcinol with Z,E,Z-triene side chain",NR,10.1039/C9OB00807A,2019.0,Fungal BGC Dossier — M4-FUNG-0569 / BGC0003032
M4-FUNG-0570,BGC0003034,MIBiG,1,NCBITAXON:40382,Aspergillus ustus 3.3904,STR_25fb91052ab7,3.3904,40382,OP095378,1.0,2757.0,2757.0,OP095378:1-2757,terpene (Sesquiterpene),single-gene fungal sesquiterpene cyclase gdlS,sesquiterpene alcohol,germacradienol,sesquiterpene alcohol,possible geosmin-precursor function,10.1039/D2RA05033A,2022.0,Fungal BGC Dossier — M4-FUNG-0570 / BGC0003034
M4-FUNG-0571,BGC0003041,MIBiG,1,NCBITAXON:665912,Bipolaris sorokiniana ND90Pr,STR_26db863526af,ND90Pr,665912,KB445637,257853.0,282242.0,24390.0,KB445637:257853-282242,terpene (Sesquiterpene),three-enzyme sativene/prehelminthosporol pathway,sativene-derived sesquiterpenoids,prehelminthosporol,sesquiterpene / oxidized sativene derivative,NR,10.1021/acs.orglett.3c04005,2024.0,Fungal BGC Dossier — M4-FUNG-0571 / BGC0003041
M4-FUNG-0572,BGC0003047,MIBiG,1,NCBITAXON:1279085,Fusarium fujikuroi isolate IMI58289,STR_96b7bfe68017,IMI58289,1279085,HF679031.1,2661442.0,2683453.0,22012.0,HF679031.1:2661442-2683453,NRPS (Type I),beauvericin NRPS cluster with epigenetic and transporter control,beauvericin cyclodepsipeptide,beauvericin,cyclic hexadepsipeptide,secondary metabolite / mycotoxin-associated compound,10.1111/1462-2920.13576,2016.0,Fungal BGC Dossier — M4-FUNG-0572 / BGC0003047
